id,typology,area,floor,price,seller contact,link,title
30748134,T0 ,30,,165000,215552794.0,https://www.idealista.pt/imovel/30748134/,"Apartamento T0 na rua Conde Almoster, Estrada de Benfica, São Domingos de Benfica"
30741546,T3 ,192, ,730000,215559135.0,https://www.idealista.pt/imovel/30741546/,"Apartamento T3 em Alto dos Moinhos, São Domingos de Benfica"
30702309,T4 ,280,4º andar ,970000,215551728.0,https://www.idealista.pt/imovel/30702309/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
30694446,T1 ,57,1º andar ,320000,244410837.0,https://www.idealista.pt/imovel/30694446/,"Apartamento T1 em Alto dos Moinhos, São Domingos de Benfica"
30684397,T4 ,185,3º andar ,590000,215552906.0,https://www.idealista.pt/imovel/30684397/,"Duplex na rua Cândido Figueiredo, s/n, Estrada de Benfica, São Domingos de Benfica"
30673843,T2 ,107,2º andar ,345000,917401763.0,https://www.idealista.pt/imovel/30673843/,"Apartamento T2 na rua António Albino Machado, 13, Laranjeiras, São Domingos de Benfica"
30661860,T4 ,140,7º andar ,895000,215558079.0,https://www.idealista.pt/imovel/30661860/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
30010618,T3 ,140,Rés do chão ,340000,919476129.0,https://www.idealista.pt/imovel/30010618/,"Apartamento T3 na rua Cândido Figueiredo, 49, Estrada de Benfica, São Domingos de Benfica"
30595227,T2 ,68,,280000,243430216.0,https://www.idealista.pt/imovel/30595227/,"Apartamento T2 em Estrada de Benfica, São Domingos de Benfica"
30635511,T4 ,218,6º andar ,679000,215560958.0,https://www.idealista.pt/imovel/30635511/,"Apartamento T4 na rua Abranches Ferrão, Laranjeiras, São Domingos de Benfica"
30624871,T4 ,258,3º andar ,595000,265562796.0,https://www.idealista.pt/imovel/30624871/,"Duplex em Alto dos Moinhos, São Domingos de Benfica"
30617062,T5 ,228,8º andar ,950000,215564759.0,https://www.idealista.pt/imovel/30617062/,"Apartamento T5 em Alto dos Moinhos, São Domingos de Benfica"
30592241,T2 ,108,1º andar ,512500,215557625.0,https://www.idealista.pt/imovel/30592241/,"Apartamento T2 em Alto dos Moinhos, São Domingos de Benfica"
29810981,T1 ,81,,175000,920329971.0,https://www.idealista.pt/imovel/29810981/,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica"
30559945,T3 ,90,2º andar ,320000,215558079.0,https://www.idealista.pt/imovel/30559945/,"Apartamento T3 em Estrada de Benfica, São Domingos de Benfica"
30558746,T5 ,227,,1090000,215551879.0,https://www.idealista.pt/imovel/30558746/,"Apartamento T5 em Laranjeiras, São Domingos de Benfica"
30509676,T4 ,145,Rés do chão ,376500,215567318.0,https://www.idealista.pt/imovel/30509676/,"Apartamento T4 em Alto dos Moinhos, São Domingos de Benfica"
30492609,T5 ,275,,950000,215552741.0,https://www.idealista.pt/imovel/30492609/,"Apartamento T5 em Laranjeiras, São Domingos de Benfica"
30483149,T5 ,238,11º andar ,1050000,215560756.0,https://www.idealista.pt/imovel/30483149/,"Apartamento T5 em Estrada de Benfica, São Domingos de Benfica"
